"","timestamp","Bimbaletes.Aguascalientes..El.Ã.lamo..Wind.Speed..80.m.","Bimbaletes.Aguascalientes..El.Ã.lamo..Wind.Direction..80.m."
"534",2020-05-02 05:00:00,9.220499,128.6598
"535",2020-05-02 06:00:00,7.386582,133.02505
"536",2020-05-02 07:00:00,6.4096174,141.84277
"537",2020-05-02 08:00:00,8.891343,211.75949
"538",2020-05-02 09:00:00,7.7043357,217.40535
"539",2020-05-02 10:00:00,9,233.1301
"540",2020-05-02 11:00:00,9.6932955,254.93152
"541",2020-05-02 12:00:00,8.209263,285.25513
"542",2020-05-02 13:00:00,6.3690495,317.29062
"543",2020-05-02 14:00:00,6.830519,341.56506
"544",2020-05-02 15:00:00,6.5693827,350.5377
"545",2020-05-02 16:00:00,5.3999996,360
"546",2020-05-02 17:00:00,4.68,360
"547",2020-05-02 18:00:00,3.9763298,5.194412
"548",2020-05-02 19:00:00,3.7585104,16.69925
"549",2020-05-02 20:00:00,4.3349743,48.366455
"550",2020-05-02 21:00:00,8.049845,79.695145
"551",2020-05-02 22:00:00,11.966953,96.911224
"552",2020-05-02 23:00:00,15.042659,111.0375
"553",2020-05-03 00:00:00,17.22742,116.02959
"554",2020-05-03 01:00:00,17.709658,116.56505
"555",2020-05-03 02:00:00,16.311613,112.036224
"556",2020-05-03 03:00:00,12.979984,109.44003
"557",2020-05-03 04:00:00,9.360001,112.61986
"558",2020-05-03 05:00:00,7.4128532,119.054596
"559",2020-05-03 06:00:00,5.6233797,129.80557
"560",2020-05-03 07:00:00,5.315336,151.69923
"561",2020-05-03 08:00:00,5.506941,168.69006
"562",2020-05-03 09:00:00,4.73506,188.74615
"563",2020-05-03 10:00:00,9.422101,226.54816
"564",2020-05-03 11:00:00,10.24578,251.56506
"565",2020-05-03 12:00:00,9.3669195,272.2026
"566",2020-05-03 13:00:00,6.8777895,312.8789
"567",2020-05-03 14:00:00,6.489992,340.55997
"568",2020-05-03 15:00:00,5.3999996,360
"569",2020-05-03 16:00:00,6.4799995,360
"570",2020-05-03 17:00:00,6.130579,3.3664398
"571",2020-05-03 18:00:00,5.771239,3.5763245
"572",2020-05-03 19:00:00,4.6800003,22.619858
"573",2020-05-03 20:00:00,5.692099,55.304832
"574",2020-05-03 21:00:00,9.028754,66.501434
"575",2020-05-03 22:00:00,11.726277,72.1213
"576",2020-05-03 23:00:00,13.202726,78.99645
"577",2020-05-04 00:00:00,21.03152,96.881714
"578",2020-05-04 01:00:00,21.398056,102.63336
"579",2020-05-04 02:00:00,20.780453,104.03624
"580",2020-05-04 03:00:00,17.377226,103.172554
"581",2020-05-04 04:00:00,12.9249525,102.87499
"582",2020-05-04 05:00:00,9.605998,102.99461
"583",2020-05-04 06:00:00,7.771331,103.392494
"584",2020-05-04 07:00:00,9.83268,66.250496
"585",2020-05-04 08:00:00,9.028754,66.501434
"586",2020-05-04 09:00:00,5.95906,64.98311
"587",2020-05-04 10:00:00,2.9024127,82.874985
"588",2020-05-04 11:00:00,3.2399998,180
"589",2020-05-04 12:00:00,4.198285,210.96376
"590",2020-05-04 13:00:00,3.4152596,288.43497
"591",2020-05-04 14:00:00,3.8268526,311.1859
"592",2020-05-04 15:00:00,4.3349743,318.36646
"593",2020-05-04 16:00:00,4.6938257,302.4712
"594",2020-05-04 17:00:00,6.6087217,299.35776
"595",2020-05-04 18:00:00,8.4963045,306.38437
"596",2020-05-04 19:00:00,8.534353,332.35403
"597",2020-05-04 20:00:00,11.91812,25.016876
"598",2020-05-04 21:00:00,18.626305,48.918243
"599",2020-05-04 22:00:00,20.674156,54.92624
"600",2020-05-04 23:00:00,20.073025,57.449997
"601",2020-05-05 00:00:00,18.043148,61.38954
"602",2020-05-05 01:00:00,16.42247,63.996643
"603",2020-05-05 02:00:00,13.708391,66.8014
"604",2020-05-05 03:00:00,10.30883,65.224846
"605",2020-05-05 04:00:00,6.989936,55.491463
"606",2020-05-05 05:00:00,5.3517847,42.27368
"607",2020-05-05 06:00:00,4.510787,28.610443
"608",2020-05-05 07:00:00,2.8116899,140.19443
"609",2020-05-05 08:00:00,5.1165614,140.71059
"610",2020-05-05 09:00:00,4.6800003,157.38013
"611",2020-05-05 10:00:00,3.671294,191.30994
"612",2020-05-05 11:00:00,4.379589,260.5377
"613",2020-05-05 12:00:00,3.671294,281.30994
"614",2020-05-05 13:00:00,1.4399999,270
"615",2020-05-05 14:00:00,0.8049845,63.43495
"616",2020-05-05 15:00:00,1.8,53.130096
"617",2020-05-05 16:00:00,2.0364676,44.999985
"618",2020-05-05 17:00:00,4.829907,63.43495
"619",2020-05-05 18:00:00,8.373386,64.53666
"620",2020-05-05 19:00:00,12.413477,60.46122
"621",2020-05-05 20:00:00,23.584808,77.66091
"622",2020-05-05 21:00:00,23.584808,102.33909
"623",2020-05-05 22:00:00,23.667091,116.175285
"624",2020-05-05 23:00:00,22.97522,125.43331
"625",2020-05-06 00:00:00,20.364674,135
"626",2020-05-06 01:00:00,18.844202,136.54816
"627",2020-05-06 02:00:00,18,126.869896
"628",2020-05-06 03:00:00,17.533146,109.17901
"629",2020-05-06 04:00:00,19.110542,93.23969
"630",2020-05-06 05:00:00,19.443333,88.93908
"631",2020-05-06 06:00:00,20.721119,82.010666
"632",2020-05-06 07:00:00,23.241617,73.8108
"633",2020-05-06 08:00:00,11.090103,54.2461
"634",2020-05-06 09:00:00,12.015589,81.38435
"635",2020-05-06 10:00:00,15.4800005,89.99999
"636",2020-05-06 11:00:00,18.359999,89.99999
"637",2020-05-06 12:00:00,20.188908,86.93351
"638",2020-05-06 13:00:00,22.963936,80.980675
"639",2020-05-06 14:00:00,24.18707,75.34325
"640",2020-05-06 15:00:00,25.045238,71.56504
"641",2020-05-06 16:00:00,26.64,71.075356
"642",2020-05-06 17:00:00,28.348713,72.255325
"643",2020-05-06 18:00:00,28.291512,75.25644
"644",2020-05-06 19:00:00,29.519999,77.31962
"645",2020-05-06 20:00:00,33.04361,82.48785
"646",2020-05-06 21:00:00,30.633865,87.30572
"647",2020-05-06 22:00:00,32.76791,88.740944
"648",2020-05-06 23:00:00,33.497414,88.15238
"649",2020-05-07 00:00:00,33.168877,86.88916
"650",2020-05-07 01:00:00,32.91983,84.35175
"651",2020-05-07 02:00:00,31.205997,78.69006
"652",2020-05-07 03:00:00,29.035288,72.688354
"653",2020-05-07 04:00:00,27.276978,67.49647
"654",2020-05-07 05:00:00,24.967499,65.282555
"655",2020-05-07 06:00:00,24.344624,66.46764
"656",2020-05-07 07:00:00,24.269983,69.14554
"657",2020-05-07 08:00:00,12.074766,63.43495
"658",2020-05-07 09:00:00,13.708391,76.32868
"659",2020-05-07 10:00:00,13.75558,83.99099
"660",2020-05-07 11:00:00,12.964998,91.59113
"661",2020-05-07 12:00:00,11.966953,96.911224
"662",2020-05-07 13:00:00,10.239453,100.124664
"663",2020-05-07 14:00:00,8.12197,102.80426
"664",2020-05-07 15:00:00,7.628263,109.29004
"665",2020-05-07 16:00:00,8.0899935,122.27564
"666",2020-05-07 17:00:00,8.669949,131.63353
"667",2020-05-07 18:00:00,8.669949,138.36646
"668",2020-05-07 19:00:00,9,143.1301
"669",2020-05-07 20:00:00,15.158522,85.91438
"670",2020-05-07 21:00:00,18.947083,104.30027
"671",2020-05-07 22:00:00,20.991426,112.16634
"672",2020-05-07 23:00:00,19.33639,118.951
"673",2020-05-08 00:00:00,21.533897,128.21103
"674",2020-05-08 01:00:00,22.159746,136.97493
"675",2020-05-08 02:00:00,21.26744,146.04094
"676",2020-05-08 03:00:00,18.204042,155.46227
"677",2020-05-08 04:00:00,14.759999,167.31961
"678",2020-05-08 05:00:00,11.159999,180
"679",2020-05-08 06:00:00,9.531505,190.88553
"680",2020-05-08 07:00:00,10.464797,206.56505
"681",2020-05-08 08:00:00,16.641972,231.14662
"682",2020-05-08 09:00:00,20.316889,240.25513
"683",2020-05-08 10:00:00,21.629978,251.56506
"684",2020-05-08 11:00:00,19.45333,267.8789
"685",2020-05-08 12:00:00,17.414474,299.74487
"686",2020-05-08 13:00:00,18.161278,309.36932
"687",2020-05-08 14:00:00,17.826363,313.36343
"688",2020-05-08 15:00:00,16.563911,312.35745
"689",2020-05-08 16:00:00,16.363178,309.64417
"690",2020-05-08 17:00:00,17.373497,304.01935
"691",2020-05-08 18:00:00,17.727943,299.16763
"692",2020-05-08 19:00:00,19.878391,305.41705
"693",2020-05-08 20:00:00,7.2,126.869896
"694",2020-05-08 21:00:00,1.08,180
"695",2020-05-08 22:00:00,2.0991426,210.96376
"696",2020-05-08 23:00:00,4.072935,225
"697",2020-05-09 00:00:00,6.1094027,225
"698",2020-05-09 01:00:00,7.386582,226.97495
"699",2020-05-09 02:00:00,8.78872,235.00798
"700",2020-05-09 03:00:00,6.489992,250.55997
"701",2020-05-09 04:00:00,5.0142193,248.9625
"702",2020-05-09 05:00:00,4.510787,241.38954
"703",2020-05-09 06:00:00,3.6179552,264.28943
"704",2020-05-09 07:00:00,1.8,306.8699
"705",2020-05-09 08:00:00,8.714677,38.290146
"706",2020-05-09 09:00:00,8.669949,48.366455
"707",2020-05-09 10:00:00,9.693296,58.671295
"708",2020-05-09 11:00:00,8.654986,73.07248
"709",2020-05-09 12:00:00,6.725354,74.47588
"710",2020-05-09 13:00:00,3.096837,54.46232
"711",2020-05-09 14:00:00,1.2979984,326.30994
"712",2020-05-09 15:00:00,3.8773184,291.8014
"713",2020-05-09 16:00:00,6.5693827,279.46234
"714",2020-05-09 17:00:00,8.28,270
"715",2020-05-09 18:00:00,10.799999,270
"716",2020-05-09 19:00:00,12.245294,271.6847
"717",2020-05-09 20:00:00,10.00256,300.25644
"718",2020-05-09 21:00:00,9.983106,334.359
"719",2020-05-09 22:00:00,9.387651,32.47119
"720",2020-05-09 23:00:00,14.33234,64.722275
"721",2020-05-10 00:00:00,16.946787,77.73522
"722",2020-05-10 01:00:00,20.163212,88.97697
"723",2020-05-10 02:00:00,22.691425,91.8183
"724",2020-05-10 03:00:00,23.499481,95.27389
"725",2020-05-10 04:00:00,21.707731,95.71059
"726",2020-05-10 05:00:00,19.493261,94.23639
"727",2020-05-10 06:00:00,14.764389,91.39717
"728",2020-05-10 07:00:00,12.620554,86.72951
"729",2020-05-10 08:00:00,6.8399997,89.99999
"730",2020-05-10 09:00:00,5.04,89.99999
"731",2020-05-10 10:00:00,3.319036,139.3987
"732",2020-05-10 11:00:00,2.3051248,218.65982
"733",2020-05-10 12:00:00,3.96,270
"734",2020-05-10 13:00:00,5.3517847,289.6538
"735",2020-05-10 14:00:00,4.896529,287.10272
"736",2020-05-10 15:00:00,3.671294,281.30994
"737",2020-05-10 16:00:00,1.8,270
"738",2020-05-10 17:00:00,0.8049845,296.56506
"739",2020-05-10 18:00:00,1.08,360
"740",2020-05-10 19:00:00,5.95906,64.98311
"741",2020-05-10 20:00:00,16.418526,74.74488
"742",2020-05-10 21:00:00,29.122198,81.46923
"743",2020-05-10 22:00:00,34.651752,85.82956
"744",2020-05-10 23:00:00,37.815426,88.36342
"745",2020-05-11 00:00:00,35.656357,91.7357
"746",2020-05-11 01:00:00,34.651752,94.170425
"747",2020-05-11 02:00:00,31.32207,90.65854
"748",2020-05-11 03:00:00,29.574827,86.51068
"749",2020-05-11 04:00:00,26.836306,83.06565
"750",2020-05-11 05:00:00,24.216522,78.85711
"751",2020-05-11 06:00:00,20.969805,78.11134
"752",2020-05-11 07:00:00,17.811815,75.96376
"753",2020-05-11 08:00:00,7.5685663,92.72631
"754",2020-05-11 09:00:00,6.297428,120.963745
"755",2020-05-11 10:00:00,7.208994,177.13759
"756",2020-05-11 11:00:00,10.390226,194.03624
"757",2020-05-11 12:00:00,11.792404,211.26373
"758",2020-05-11 13:00:00,12.768586,229.57393
"759",2020-05-11 14:00:00,13.979872,235.49149
"760",2020-05-11 15:00:00,16.1198,240.57254
"761",2020-05-11 16:00:00,17.873556,242.40271
"762",2020-05-11 17:00:00,20.326454,247.0679
"763",2020-05-11 18:00:00,23.452555,252.1213
"764",2020-05-11 19:00:00,24.923338,259.177
"765",2020-05-11 20:00:00,24.522316,266.63354
"766",2020-05-11 21:00:00,22.553936,278.25946
"767",2020-05-11 22:00:00,21.746502,289.3348
"768",2020-05-11 23:00:00,20.774214,297.89728
